Tamie Sheffield,cheerleader massacre
Kaoru Mizuki,flower and snake 5: rope magic
Paul Campbell,bag boy
Emiko Yamauchi,school of the holy beast
Rowan Atkinson,the appointments of dennis jennings
Anna Juvander,the atrocity exhibition
Albert Maysles,the beales of grey gardens
Angelique,the touch of her flesh
Vicki Michelle,virgin witch
Peter Coyote,the dust bowl
Samuel Le Bihan,paris by night
Fredric March,honor among lovers
Bo Hopkins,a smoky mountain christmas
Mark Strong,closer to the moon
Gemma Jones,marvellous
Nancy Guild,somewhere in the night
Maria Lease,love camp 7
Casey LaBow,free the nipple
Skyler Yeast,bachelor night
Liam Neeson,khumba
Arash Marandi,a girl walks home alone at night
Claudio Colangelo,1981
Claudio Colangelo,1987
Johnny de Mol,crimi clowns: de movie
Grey Griffin,scooby-doo! abracadabra-doo
Jessica Chastain,a most violent year
Stephen Baldwin,zebra lounge
Kristin Lehman,rapid fire
Armand Assante,jack the ripper
Leonor Varela,the curse of king tut's tomb
George C. Scott,titanic
Rachel O'Meara,mr. jones
Rosario Dawson,top five
Dana Ashbrook,the aggression scale
Shane Briant,straight on till morning
Birte Schnoeink,amour fou
Lee Nicholas Harris,redirected
Brian Austin Green,don't blink
Ken Scott,raiders from beneath the sea
Christoph Waltz,big eyes
Ciccio Ingrassia,i due pompieri
Emily Blunt,into the woods
Sergio Leonardi,bolidi sull'asfalto a tutta birra!
John P. Dulaney,the cop in blue jeans
Lilli Carati,squadra antifurto
Bo Svenson,il figlio dello sceicco
Enzo Cannavale,little italy
Marina Ripa di Meana,assassination on the tiber
Bombolo,delitto a porta romana
Bombolo,delitto al ristorante cinese
Gloria Guida,the haunted house
Viola Valentino,delitto sull'autostrada
Tomás Milián,thieves and robbers
Luca Venantini,aladdin
Eva Grimaldi,"rimini, rimini: a year later"
Mary Kay Bergman,scooby-doo! and the witch's ghost
Jennifer Garner,"men, women & children"
Oka Antara,killers
Diego Abatantuono,momo
Gil Bellows,ascension
Seth Rogen,the interview
Claude Akins,flap
Samuel L. Jackson,kingsman: the secret service
Cameron Mathison,holidaze
Frank Focketijn,madonna's pig
Rami Malek,night at the museum: secret of the tomb
John Shea,the nativity
Jena Malone,teenage
Jing Tian,special id
Anthony Anderson,katt williams: the pimp chronicles pt. 1
Emily Browning,summer in february
Courtney Thorne-Smith,sorority wars
Haylie Duff,fear island
Hannah Arterton,walking on sunshine
Fernand Charpin,heartbeat
James Avery,wheelmen
Joan Bennett,big brown eyes
Veronica Ferres,king ordinary
Anna Camp,goodbye to all that
Ron Perlman,the punisher: dirty laundry
Selena Gomez,behaving badly
Kad Merad,nicholas on holiday
Samantha Eggar,the walking stick
Megan Follows,the nutcracker prince
Horst Frank,bullets don't argue
Ben Whishaw,days and nights
Mary Gail Artz,don't go in the woods
Phyllis Welch,professor beware
Freddie Bartholomew,"listen, darling"
Mark Lewis Jones,a viking saga: the darkest day
Gilles Lellouche,thérèse
Jonathan Zaccaï,with love... from the age of reason
Christine Lahti,yonkers joe
Nikolaj Coster-Waldau,a thousand times good night
Angus Macfadyen,second skin
Dyan Cannon,the love machine
Matthew James Thomas,the lost prince
Jean-François Stévenin,total western
Lauren London,madea's big happy family
Mark-Paul Gosselaar,12 dates of christmas
Katie Holmes,the kennedys
Fritzi Haberlandt,quatsch und die nasenbärbande
Noa Hegesh,teenage dirtbag
Gabrielle Carteris,12 wishes of christmas
Shmuel Wolf,an american hippie in israel
Andrew Divoff,blast
Charles Hawtrey,carry on teacher
Charles Hawtrey,carry on constable
Brad Rowe,christina's house
Cox Habbema,the arrival of joachim stiller
Claude Rains,daughters courageous
Norbert Weisser,deceit
Jenny Allford,demon hunter
Don Taylor,destination gobi
Charles Rocket,down twisted
Nigel Patrick,encore
Julie Bishop,escape from crime
Nina Foch,escape in the fog
Sergio Fantoni,esther and the king
Ray Wise,evasive action
Bud Spencer,even angels eat beans
Soledad Villamil,everybody has a plan
Angelo Moore,everyday sunshine:  the story of fishbone
Gene Raymond,ex-lady
Tiffany Shepis,exit to hell
Stephen Billington,exorcismus
John Richardson,eyeball
Royal Dano,face of fire
Jenna Dewan,falling awake
Nicholas Gunn,lemon tree passage
Laura Malmivaara,stormheart
Julianne Moore,seventh son
Aleksandr Domogarov,gloss
Leonid Kulagin,a nest of gentry
Lyubov Sokolova,the story of asya klyachina
Bruce Davison,out of the ashes
Jason Scott Lee,the prophecy: forsaken
Belén Rueda,the 7th floor
Svetlana Metkina,heatstroke
Trevor Morgan,munger road
Aliya Anuarbek,myn bala: warriors of the steppe
Tamara Feldman,alyce kills
Sheeri Rappaport,little witches
Sabrina Jolie Perez,the haunting of helena
Marlene Mc'Cohen,alice in murderland
Kimberley Nixon,elfie hopkins
Michael Parks,the evictors
Frank Qutuq Irelan,on the ice
Anita Strindberg,the case of the scorpion's tail
Jesse Hutch,let it snow
Andrea Roth,chasing christmas
Rachel Hunter,piranhaconda
Gabrielle Miller,corner gas: the movie
Susan Lynch,common
Simone Signoret,woman of antwerp
Mireille Perrier,love without pity
Jack Pickford,exit smiling
Daniel Auteuil,fanny
Janet Leigh,fearless fagan
Digory Oaks,ferngully 2: the magical rescue
Akim Tamiroff,fiesta
Catherine Peppers,fight for your life
Gino Franco,fighting mad
Hope Davis,final
Thijs Römer,family way
Theo Maassen,miss minoes
Jason Spevack,crazy for christmas
Marcella Michelangeli,arizona colt returns
Edwige Fenech,giovannona long-thigh
Richard Conte,the violent professionals
Dayle Haddon,gambling city
Mel Ferrer,silent action
Patrizia Castaldi,the suspicious death of a minor
John Steiner,a man called blade
Stacy Keach,the mountain of the cannibal god
Joseph Cotten,island of the fishmen
Edwige Fenech,"saturday, sunday and friday"
Claudio Cassinelli,the great alligator
Pippo Franco,don't play with tigers
Paolo Malco,the scorpion with two tails
Gigi Sammarchi,se tutto va bene siamo rovinati
Andrea Roncato,"acapulco, prima spiaggia... a sinistra"
Janet Ågren,hands of steel
Francesco Quinn,casablanca express
Giuliano Gensini,the fishmen and their queen
Biagio Izzo,l'allenatore nel pallone 2
Laura Linney,class of '61
Daragh O'Malley,sharpe's battle
Daragh O'Malley,sharpe's sword
Brian Cox,sharpe's eagle
David Gutman,the new babylon
Scott Foley,let's kill ward's wife
Margaret Tu Chuan,the magnificent trio
Danny Trejo,force of execution
Priya Bapat,kaksparsh
Lauren Graham,a merry friggin' christmas
Christian Slater,ask me anything
Fred Williamson,three the hard way
Jane Higginson,"silent night, deadly night 5: the toy maker"
Kristin Scott Thomas,in the eyes of the world
Virginia Madsen,fire with fire
Khanutra Chuchuaysuwan,fireball
Sonnie Hale,first a girl
Amber Savva,fishtales
Barbara Feldon,fitzwilly
Danny DeVito,hotel noir
Ghita Nørby,jauja
Mari Perankoski,the grump
Kari Hietalahti,boy upside down
Minna Haapkylä,the swedish moment
Josephine Bornebusch,raspberry boat refugee
Kouki Uchiyama,hotarubi no mori e
Georges Rivière,castle of blood
Anushka Sharma,pk
Ian McShane,the devil's widow
Kevin Wu,boats
Mary Grace,final: the rapture
Kylie Rogers,finders keepers
Barbara Eden,five weeks in a balloon
Heather Marie Marsden,flesh wounds
Ruby Keeler,flirtation walk
Ivry Gitlis,sansa
Wayne Brady,foodfight!
Joanne Dru,forbidden
Patrick Swayze,forever lulu
Genevieve O'Reilly,forget me not
Forrest Tucker,fort massacre
Rita Moreno,fort vengeance
David Brian,fort worth
Omar Sharif,shaka zulu: the last great warrior
Carole Landis,four jills in a jeep
Rosemary Lane,four wives
Dolores Hart,francis of assisi
Bill Paxton,frank & jesse
Allen Garfield,get crazy
Barack Obama,america: imagine the world without her
Claire Forlani,another me
Thales Penna,bang bang
Rashida Jones,now you know
Shosuke Tanihara,my rainy days
Radha Mitchell,bird people
Ronen Rubinstein,it felt like love
Lee Jin-wook,miss granny
Gösta Ekman,intermezzo
Douglas Fairbanks Jr.,joy of living
Rupert Grint,thunderpants
Byron Webster,that man bolt
Edward Judd,island of terror
Katharina Thalbach,moon man
Shanna Kerimtayeva,the fountain
Tania Raymonde,foreign exchange
Rose-Maïté Erkoreka,louis cyr : the strongest man in the world
Emmy Rossum,comet
Anita Page,free and easy
Drea de Matteo,free ride
Tone Loc,freedom strike
Yaphet Kotto,friday foster
Graham Greene,from above
Dominic West,from time to time
George Brent,front page woman
Vanessa Williams,futuresport
Joel McCrea,gambling lady
Josh Brolin,gang in blue
Joan,a summer in st. tropez
Ron Silver,garbo talks
Rajia Baroudi,garfield gets real
Tim Conway,garfield's fun fest
Tommy Chong,"george lopez: it's not me, it's you"
Tommy Chong,cheech & chong get out of my room
Joan O'Brien,get yourself a college girl
John Hannah,ghost son
J.R. Villarreal,ghost team one
Vincent Desagnat,the 11 commandments
Dev Patel,chappie
Tim Allen,partysaurus rex
Steve Purcell,the legend of mor'du
Tim Allen,toy story that time forgot
Robert Pralgo,implanted
Wim Wenders,the salt of the earth
Loren Avedon,"no retreat, no surrender 2: raging thunder"
Hjördis Petterson,lille fridolf och jag
Joan Hopkins,double confession
David Knight,across the bridge
Anne Aubrey,the hellions
Raquel Welch,the biggest bundle of them all
Julie Hagerty,a master builder
Go Ayano,the snow white murder case
Rosario Dawson,gimme shelter
Shelley Fabares,girl happy
Tory Kittles,big shot: confessions of a campus bookie
Shea Stewart,girls gone dead
Al Bandiero,go for it!
Bing Crosby,going hollywood
Rosemary Lane,gold diggers in paris
Harry Langdon,zenobia
Martin Milner,zebra in the kitchen
Grace Coddington,in vogue: the editor's eye
Jaimie Alexander,savannah
Natalya Surkova,the fool
Jim Bohan,the call of the wild
Forest Whitaker,taken 3
Leehom Wang,blackhat
Tatanka Means,tiger eyes
Janis Carter,santa fe
Herbert Lom,memed my hawk
Virginia Bruce,let freedom ring
Kiu Wai Miu,city cops
Patricia Medina,miami exposé
Mikael Persbrandt,beck 27 - rum 302
Lisa Vidal,odd girl out
Vladimir Fogel,by the law
Annie Potts,queen sized
Shia LaBeouf,tru confessions
Robert Wagner,all the fine young cannibals
Eero Ritala,headfirst
Emmi Parviainen,"eila, rampe ja likka"
Gigi Proietti,lady liberty
Brenton Thwaites,son of a gun
Ernest B. Schoedsack,grass: a nation's battle for life
David Tomlinson,war-gods of the deep
Jean Bretonnière,that naughty girl
Maurice Ronet,the vixen
Zeph Michelis,what's a nice girl like you doing in a place like this?
Jason Clarke,terminator genisys
Mare Winningham,bad day on the block
Flora Finch,those awful hats
Henri Vidal,come dance with me!
Jo Koy,kevin nealon: now hear me out!
Warren Beatty,one bright shining moment
Jeremy Irvine,the woman in black 2: angel of death
Edward Hardwicke,sherlock holmes: the hound of the baskervilles
Yôko Tsukasa,scattered clouds
Max Wright,dealin' with idiots
Sam Lloyd,super capers
Danny McBride,fight for your right revisited
Robert Blake,busting
Imogen Poots,comes a bright day
Michelle Monaghan,penthouse north
Joel Kinnaman,johan falk: gsi - gruppen för särskilda insatser
Joel Kinnaman,johan falk: vapenbröder
Selina Shirin Müller,cheeky girls
Charlie Alberto,poolside
Raquel Welch,stuntwoman
Elena Fabrizi,"bianco, rosso e verdone"
Eleonora Giorgi,borotalco
Natasha Hovey,soap and water
Enrico Montesano,i due carabinieri
Alberto Sordi,great!
Ornella Muti,my sister and i
Christian De Sica,compagni di scuola
Regina Orioli,gallo cedrone
Beppe Fiorello,a chinese in a coma
Carlo Verdone,love is eternal while it lasts
Silvio Muccino,my best enemy
Claudia Gerini,"grande, grosso e verdone"
Laura Chiatti,"me, them and lara"
Pierfrancesco Favino,posti in piedi in paradiso
Esom,man on high heels
Makoto Togashi,miss zombie
Paola Cortellesi,sotto una buona stella
Eddie Bracken,shinbone alley
Richard Jenkins,lullaby
Kou Shibasaki,over your dead body
Sterling Jones,korengal
Stellan Skarsgård,the hire: powder keg
Jamie Harris,the hire: chosen
Don Cheadle,the hire: ticker
Gary Oldman,the hire: beat the devil
Maury Chaykin,the hire: hostage
Patricia Conde,"pancho, el perro millonario"
Andy Dick,the reef 2: high tide
Baby Bash,filly brown
Farah Youssef,the winter of discontent
Diedrich Bader,space buddies
Jonathan Sadowski,all relative
Alexandra Turshen,imagine i'm beautiful
Bernard Blier,the body of my enemy
Dany Carrel,pasha
Madeleine Robinson,the gentleman from epsom
Francis Blanche,the great spy chase
Lino Ventura,taxi for tobruk
Aleksey Chadov,forbidden kingdom
Pepón Nieto,"excuse me darling, but lucas loved me"
Aidan Quinn,stay
Graham Coxon,no distance left to run
Jenny Cavallo,santos
Pamela Tola,a patriotic man
Kristen Connolly,houdini
Gil Bellows,a night for dying tigers
Gunnar Sjöberg,june night
Mathias Wieman,fear
Michael Redgrave,hedda gabler
Liza Minnelli,a matter of time
Orane Demazis,angele
Robert Le Vigan,harvest
Fernandel,the well-digger's daughter
Rellys,manon of the spring
Ricardo Cortez,the house on 56th street
Charles Bickford,daughter of shanghai
Julie Bishop,lady gangster
Raymond Massey,god is my co-pilot
Zachary Scott,danger signal
Sonny Tufts,the crooked way
Warren Christie,the color of rain
Mary-Kate Olsen,to grandmother's house we go
Jason Alexander,101 dalmatians ii: patch's london adventure
Gérard Philipe,such a pretty little beach
Miley Cyrus,justin bieber: never say never
Kristin Cavallari,van wilder: freshman year
Faye Grant,v
Chris Palermo,shriek if you know what i did last friday the thirteenth
Spencer Locke,tarzan
Thekla Reuten,highlander v: the source
Will Sanderson,seed
Falk Hentschel,streetdance 2
Kathleen Lloyd,the car
Sam Pancake,the hungover games
Ajay Devgn,ishq
Katrina Bowden,nurse 3-d
Doug Bradley,wrong turn 5: bloodlines
Ned Beatty,a cry in the wild
MinAh Park,flu
Isabelle Carré,the fox & the child
Paula Ituriza,lili's apron
Huang Xiaoming,the white haired witch of lunar kingdom
David Terrell,kevin hart: let me explain
Lewis Macleod,"tad, the lost explorer"
Faye Grant,v: the final battle
Steve Austin,tactical force
Jenny McShane,shark attack 3: megalodon
Joshua Bowman,prowl
Chiara D'Anna,the duke of burgundy
Vladimir Pozner,red army
Espen Klouman-Høiner,must have been love
Alec Baldwin,shortcut to happiness
Mickey Rourke,java heat
Justin Long,the sasquatch gang
Kerry Washington,peeples
Columbus Short,save the last dance 2
Tom Arnold,the skeptic
Shane Brolly,room 6
Ashley Olsen,when in rome
Eliza Bennett,f
Tyler Perry,the single moms club
James Tupper,nothing left to fear
Kelsey Crane,lake dead
Eun Won-jae,hansel & gretel
Jordan Prentice,the power of few
Luke Goss,unearthed
Vivica A. Fox,private valentine: blonde & dangerous
Val Kilmer,gun
Jessie Ward,rest stop: don't look back
William Berger,sabata
Muhammad Ali Jr.,i am ali
Alice Cooper,supermensch: the legend of shep gordon
Gene Washington,lady cocoa
Keir Gilchrist,it follows
Hayley Mills,take a girl like you
Alexis Knapp,the anomaly
Said Faraj,sinbad: the fifth voyage
Peggy Steffans,the sarnos: a life in dirty movies
George Hearn,sweeney todd: the demon barber of fleet street
Kurt Russell,touchback
Mario Casas,unit 7
A.J. Cook,wishmaster 3: beyond the gates of hell
Whoopi Goldberg,the magical legend of the leprechauns
Spencer Treat Clark,the town that dreaded sundown
Jérémie Renier,white elephant
Kajal Agarwal,maattrraan
Mia Blake,the tattooist
Tangi Miller,leprechaun: back 2 tha hood
Peter Mooney,summer's blood
Valerie Cruz,no man's land: the rise of reeker
Shannon Woodward,the shortcut
Alexis Arquette,sometimes they come back... again
Jillian McWhirter,the dentist 2: brace yourself
